SOURCE_ID,ra,dec,phot_g_mean_mag,pmra,pmdec,parallax
2097683330406119040,279.6674727785205,38.45781613049127,19.470238,-2.8565804166481534,-3.924860925440428,0.40315421048916045
2097683330406208512,279.6613862615053,38.452264165333055,19.92598,-1.5990519636824834,-2.47088870746875,0.4864255540557853
2097683330406209024,279.66217646483886,38.45711550042557,20.437979,-1.8917101371052039,1.2427894598467377,0.9009412734995879
2097683334702555648,279.6655106924688,38.46463048371196,19.786966,-4.553090919662388,-6.892985073601734,1.753035919599981
2097683364765857920,279.68687193970607,38.46462845643019,19.718649,-3.439760290814232,-7.984324898110068,0.680691393661341
2097683364765861120,279.68066951546973,38.47727764458956,15.960319,-4.437374862201337,-9.979275289531154,0.3945683765933288
2097683364765948032,279.68085074775064,38.46513832440473,20.64011,-2.5288009447221604,-0.1512672572228592,0.6158546493795473
2097683369062310016,279.6758632895645,38.469596749085426,20.183207,-0.31459221335854587,-1.894821017925415,1.1422092599403935
2097683369065575424,279.682395428411,38.47447942876873,14.107314,-3.194595597504449,-16.877730864228987,0.824361342700532
2097683399125596928,279.64834139653044,38.467387367363244,18.970509,-2.637171654626062,-4.669665345981704,0.12616984137288886
2097683399125597056,279.66050003708796,38.468263074280344,18.198645,-0.7930953547509215,4.193529157305,0.8103317654369333
2097683403422013056,279.656650495102,38.45754455055627,20.3405,-10.79810613358479,-17.05471522614396,1.448572474027688
2097683403425308160,279.6528626550953,38.47259094983149,19.801243,-0.8327949083256927,-8.489583507022239,0.7117676416064745
2097683403425309056,279.6637878012634,38.46592895925813,17.242981,0.9955708429452617,-6.631334403858979,0.26451496128919755
2097683433485337984,279.6724292618156,38.4779276647365,19.56534,-8.349296232280018,-2.9244516032863785,0.07380826835539896
2097683433485339392,279.67009791459145,38.484686159815475,19.380135,-0.4001555503897226,-6.344931925567726,0.6331310103439254
2097683437781785216,279.6613069926341,38.48079673363796,20.578112,-6.67049203945245,-12.794475941975161,1.473832834509529
2097683437781792000,279.6673817879131,38.48208377120409,20.920784,,,
2097683437781796352,279.6726144692334,38.481422283456425,21.046291,,,
2097683437785049344,279.66791517142366,38.46949411351594,20.198328,-6.852871094106568,-6.625986680403991,1.4096450245563334
2097688965403210496,279.7045359751603,38.45358279958832,17.304329,-5.958587782465149,0.11322603428846809,0.620566844009709
2097688965403210624,279.70695882563604,38.45332216166706,18.73154,-10.123820232691408,-4.174109882495241,0.3630338450356827
2097688999762952448,279.7267344557271,38.47486007646979,19.07181,-5.1902490348845705,-7.906454449613415,0.22032055671258563
2097689004062672128,279.71935468291787,38.46234145884373,14.503955,-2.6710031717321856,6.791906244778422,0.8174691699851068
2097689004062674816,279.72238008843027,38.475807425971794,18.655148,-0.09058918900005433,-2.98403013897424,0.38155411380812315
2097689034122688512,279.6956862705834,38.46412516012309,19.363699,-2.208759896564416,-5.088710133659207,0.3123128448707244
2097689038419172096,279.69875048250304,38.47702221600245,20.819845,-5.435705582759939,-0.8414369461886032,1.9257872981193833
2097689068482428928,279.71422102846316,38.47292560101246,18.878525,-14.80442576356341,-2.1937287786646738,1.5266917032662595
2097689068482429952,279.7132618206635,38.47779875833468,21.017609,,,
2097689068482432128,279.7113985936066,38.48604089696932,19.605154,-7.655624350410616,-3.288262326122683,0.16200557277055233
2097689072778918144,279.7042158275098,38.479562742955125,20.842955,-2.125262256268118,-5.8631725535202985,-1.035479566337028
2097689072778940800,279.71687983933987,38.48565970954604,20.421652,-1.29190008040549,-2.37453238144792,1.2306535704984158
2097689072782150016,279.7105052514382,38.47734207677749,17.347372,5.685781511465896,-12.682833378059314,0.8832191741417512
2097689102842168832,279.7366580470936,38.47867038574488,19.966316,-0.653411163143085,-8.298011141916518,0.500818660942467
2097689107141891840,279.72700879671487,38.4810041854494,20.644438,-0.43248588549133804,-2.155085059995479,0.32004313135015094
2097689107141892992,279.7343720851539,38.480306264467025,17.175846,-6.02998721582029,-10.0087935504168,0.5043593723799783
2097689107141894656,279.73771913262544,38.480898781073726,19.555765,-1.5636158669140194,-1.817835432314145,1.1005978020037812
2097689137201907840,279.7435792628065,38.48232741372581,18.925386,-1.4662958931714933,-2.998438516428161,-0.01042381301257124
2097689137201995264,279.7504462477944,38.48759743261866,20.81518,-2.4627488519061385,4.825190357141786,0.010419663790462707
2097689137201996032,279.74208894588963,38.49834304353236,20.158695,-1.4752294080971713,-8.82461499500602,-0.116642881019708
2097689141498464128,279.7441478718929,38.49938522565827,20.733347,-12.367238833630052,-19.0931105076101,-0.11978321160198159
2097689141498467328,279.7464337016599,38.499358051084975,20.95497,,,
2097689141501638272,279.75102968002096,38.49222949141986,17.075129,-1.1544384415626252,-7.192935704771285,0.2066292766122195
2097689171561647104,279.7240974157884,38.48418867776463,17.136728,0.9859928216977518,2.928395432777051,0.7673341211102116
2097689171561648256,279.71889810663,38.49135334853373,18.224005,-2.611863329970156,-8.36825405463994,-0.4464510819200861
2097689171561648896,279.71435131797466,38.493413232188516,18.465923,-0.6346593850675712,-1.2246412971812424,0.26644977292659794
2097689171561649280,279.7250141083714,38.49556056005529,20.246857,-7.648067886088805,-1.5193715823396134,0.7789284103050922
2097689171561649536,279.72842042048165,38.49661828926593,18.556732,-0.7987483785774465,-7.3823264041522645,0.14804400594993467
2097689175858165888,279.72506968717414,38.488873388052994,20.67384,1.998758634219992,-7.377872681551398,1.5207453556485098
2097689175858177408,279.7250875296296,38.49647318972319,20.460812,-5.394904916104881,5.215436349441077,1.0417149507209023
2097689175861367936,279.71897451033277,38.48391153112754,17.396816,-1.1538681697541053,-5.576318061502686,0.34050286796070756
2097689175861369088,279.7256085505576,38.484881816644,17.321672,-4.514709667839981,-11.040933006655482,0.9705856651546597
2097689175861369984,279.72276723729107,38.49024587314499,18.373232,0.17378959147091244,9.725232386164816,0.5692163816163381
2097689175861371520,279.7289974548052,38.48834699180268,20.115543,-2.7930420711400594,-4.161914283244975,-0.34570404974672075
2097689205921387136,279.7351651829293,38.494054814887484,19.667757,-3.041224230247929,-1.393186910649767,2.178504611588881
2097689205921389056,279.74392926983455,38.504005369515355,19.342772,-0.5379295787671929,-7.533372140354217,-0.2754326297201642
2097689205921389184,279.7421927364761,38.503190607229584,19.60344,-0.5743139532469745,0.705980406647612,0.3228440194847588
2097689205921389568,279.73146129277694,38.505510224473234,19.066942,-1.3354457493873158,-9.905225628056437,0.3207990334321498
2097689240281120128,279.69161015402466,38.469742342977206,19.771742,-3.442565281333363,-2.6884543898477444,-0.06847465313918896
2097689240281121280,279.6865025266851,38.47531377218071,19.000765,3.8877403723260753,-3.5647264642776304,0.292372418203042
2097689244577603328,279.6965100015129,38.48015362104216,20.474863,-3.8130206950675642,-6.965211204241551,1.0853370784983662
2097689274640862592,279.6945045869399,38.48917014757193,20.023436,-3.322669531937126,-5.574435499431612,0.21128264235852004
2097689274640864256,279.6986731115608,38.495013701157255,19.606802,-1.1855246846996894,-4.772631432323767,0.05364147093337773
2097689278937372928,279.70537087617737,38.4972975654306,20.862053,,,
2097689309000602112,279.68669835888085,38.491364500972686,16.355677,-0.9380881617277815,-2.020219109711496,0.11480229951328612
2097689309000620032,279.68555457319536,38.492643129004264,18.43405,-9.170104098109885,-10.697170616119681,0.9219212685119226
2097689309004928512,279.6746197003128,38.49032629002639,19.899483,-0.639313919960196,-1.0304997853545756,0.8690270893077561
2097689313297069824,279.6733782260813,38.49014210180516,18.756298,-0.4365477806207921,-3.1169307367584342,0.21431557437427948
2097689313297074176,279.6786551665369,38.48920791897485,20.949465,,,
2097689313297088000,279.68231623197977,38.49866358282754,20.755943,-5.111847750924694,2.7904695502567334,0.7967305557921865
2097689343360342272,279.6970422310641,38.50272670989558,18.289421,-5.014990379236299,5.566116185761354,0.25902871060208865
2097689343360342400,279.6814156633565,38.50290131792768,15.401595,0.5437628618443711,8.594555284827255,0.7033676674516302
2097689343360343168,279.6851842280886,38.506227537359486,19.421518,-6.432171637656796,-4.831342965312546,-0.05162171470917152
2097689347656832512,279.693214489843,38.49553841846318,20.352005,1.1655432293887502,-5.0701291452125385,0.3628921926730435
2097689347656843136,279.69184513396596,38.50374221579308,20.699005,-1.8033335568973046,-4.343208331704805,-0.24235019429905125
2097689347656852096,279.68923444798844,38.51396541379255,20.607653,-2.8961704322917146,-0.06605555142948945,-0.3410700438838914
2097689347660056576,279.68889915096173,38.493944745993566,18.746365,-0.6534291674099237,-3.470059548145083,0.08193476823672002
2097689347660058112,279.68795223917834,38.5003724854246,19.403141,-0.1633224252709662,-9.47197221087971,0.34014238444357703
2097689347660058880,279.69291760122525,38.503517612331486,16.654013,-2.430877920669551,-5.9137328331609895,0.7751565365196212
2097689377720080128,279.71521711654447,38.49836868269661,18.406866,-0.8201253920540624,-0.5323216551925807,0.14462552356202643
2097689377720081280,279.71491010353384,38.5036979949394,17.745916,-1.6107994614319798,2.941010564620421,0.2889925973309235
2097689377720082176,279.70622852497524,38.50779514260057,16.67365,-2.2633124407662946,-4.547185500171366,0.20207575879224907
2097689377720082560,279.7100407484215,38.5095396244391,20.255909,-4.742922720883484,-4.846849612440418,0.7802296681176368
2097689377720164992,279.7123186085915,38.50193973296232,20.148956,-2.8064438288204943,-4.556301650299812,-0.027130439077546867
2097689382019803264,279.7174999957726,38.507674818351354,16.116217,-0.7233496947480982,-4.731399219221979,0.6785314263480866
2097689382019803648,279.7108007704443,38.51390036676582,16.397726,4.009033413080887,-15.222140666978405,2.3913141707985712
2097689416379543808,279.72644404376564,38.50722811727083,20.665787,-0.5820243112669461,-9.625475711281661,-0.5466841456557245
2097689416379544448,279.71610102044605,38.51857897183932,19.62627,-1.597243707455712,-1.9832135782195082,0.3347599052253942
2097689416379545344,279.71876723041976,38.51937747558516,14.598173,-7.776745006516859,-4.374512764711165,0.7369049564822614
2097689446439559040,279.6994321373036,38.50887418014874,18.035007,-1.2360568623932977,-4.500691465336243,0.32518323735073457
2097689446439559424,279.703957277248,38.50951301582621,18.848722,-2.206461561347124,-11.925282007406292,0.4150833799829846
2097689446439559936,279.707260598428,38.51410451278221,19.059835,-3.3618836977530253,-5.4499059219310375,0.16916885116443334
2097689446439560832,279.70295844777746,38.5164765377333,18.618933,-1.4368780447585066,-0.5384194229048871,0.054429969295717966
2097689446439560960,279.698866761847,38.51699661834498,18.354826,-4.762586610856973,-4.552044742937214,0.8325402882481129
2097689480799300480,279.709872243525,38.523554626114056,19.465916,-1.1755307217848987,1.737457037566581,0.11938026181967934
2097689480799300608,279.70765127188207,38.526318252724565,20.019224,-5.289942440132807,9.999033637093076,1.3745727148424889
2097689480799301376,279.7195552226532,38.52860068597464,18.70332,-2.6107706141065776,-8.363405761234791,0.15104085210617435
2097689480799380992,279.71318441165846,38.52358597939139,20.707438,-1.9899710081739108,-9.051810915914668,-0.3635193660792591
2097689480800286336,279.7156881577931,38.5270182540429,18.813875,-0.4617041565617588,-11.035475879128658,0.7378711064659865
2097689485099093632,279.7152789363989,38.52819883795597,17.907408,-1.5277159759312073,-4.1104377118858935,0.43353250047625785
2097689515159035136,279.74826486631287,38.506617059877726,19.013828,-2.1522304065447146,-1.3628998097047798,0.5735748083100488
2097689519455598208,279.7550720797645,38.49920491293829,20.980564,,,
2097689519455598720,279.7507457353436,38.5034460409922,20.92295,,,
2097689519458763520,279.7590160119027,38.502152753477354,16.852337,2.4715733504217288,-17.526584324629184,2.714763354476022
2097689549518773760,279.7658127855794,38.50832104267153,18.545097,1.281112837773458,-3.6844346056908845,-0.11382751087289707
2097689549518775552,279.7669292898749,38.51606308439932,20.320023,1.6534915078774113,1.3174373249782052,0.7151982391068975
2097689549518775680,279.763159402767,38.51563829382784,17.236544,0.2559861530031484,-20.91838668555474,1.330555713559162
2097689549518776192,279.76173045564644,38.51762403014355,19.325315,-2.2856132140574017,-5.991333261682713,-0.13906114331010908
2097689549518857472,279.75811773353837,38.51647851596447,20.238934,-3.9408827562786515,-3.470371845608864,-0.05503025551964533
2097689583878512000,279.74404559010304,38.50708455678002,18.641726,-3.9897661233747894,-5.642173198600485,0.007335153603049975
2097689583878513152,279.7521472987388,38.513823797438064,20.368471,0.023251807551870673,-2.293105430812673,0.09786226082471693
2097689583878513664,279.7504881169959,38.515184315775144,19.054342,-6.249991300449395,-16.54300523820746,0.3137880222362922
2097689583878513792,279.7412756285893,38.51490157977314,18.778906,0.5545914461094656,0.45867634088019493,0.43790237577751207
2097689583878514688,279.7430069813391,38.518242578624964,19.15155,-6.021065014367753,-1.750940050008082,0.2263470970272293
2097689583878515200,279.7394420934907,38.520817420194916,19.8912,-1.7790167725109094,-8.360576022369589,0.2399704066322726
2097689588175085184,279.7482302524683,38.513063797960335,19.527504,6.281612417462542,-4.653455891904964,0.5620887160289733
2097689588175088256,279.74886294819964,38.51398307455528,20.441551,-5.460559766566015,-15.359977217040965,0.853060222351584
2097689588175089792,279.7431820898989,38.520445824532594,20.934462,,,
2097689588175092352,279.74722915614933,38.520323621857926,20.96649,,,
2097689588175760000,279.7501038745746,38.51210097688677,21.081406,,,
2097689588178239232,279.7411048958815,38.51074714988976,12.435584,-2.6777679785831685,-5.12182376791629,0.5725125881247547
2097689588178241408,279.7480756279377,38.513675517496324,20.949863,,,
2097689618238253440,279.76058199942497,38.52070919086613,19.30876,2.4794126666688325,-11.558195602533104,0.23501219679535504
2097689622534843008,279.7536871047005,38.52054686544374,20.141802,-3.9574449240904643,-4.2903549197532564,0.7610475046627849
2097689622534864128,279.763153940305,38.52504954997689,20.80636,-4.246042174958,-0.2961968301467701,1.1221231569486325
2097689622537982464,279.7528426304217,38.52174328790078,18.065401,-10.19801655197321,-1.9339308781312299,0.36542951795370404
2097689652597992192,279.7751756431212,38.52286391976124,19.3109,-1.600213697549065,-4.261131710274926,0.3393317057505264
2097689652597992576,279.77636672909324,38.526408145461424,18.0762,-3.339642942495514,8.146409199242655,0.7464764423176187
2097689652601276800,279.7768231619347,38.52522933605402,19.234146,-1.6593933177932152,-0.9719609746880988,0.04755459106820496
2097689686957811840,279.79049461457413,38.546954798095186,20.683779,-1.857258500134407,-0.4311428633549852,-0.05078042238860068
2097689686961019904,279.7865984597243,38.533759101715695,20.709908,-0.634679941902493,2.550489017348252,-0.8436656358936715
2097689691254425600,279.7851749778128,38.53735027846698,21.040945,,,
2097689691254426496,279.78389470744713,38.539012333692625,19.67005,-1.710439518949598,-2.2461709888567754,0.37028774212993104
2097689691254448128,279.79429426542646,38.54295407911525,20.838924,-1.7919338890721956,-13.965461972589752,0.5984768858899839
2097689691257468544,279.7821966108093,38.53633599809491,17.5767,-0.760526178162954,-4.632414457137989,0.3478561204182857
2097689691257469312,279.78730652627513,38.535069555106546,17.664257,-2.1311143142250417,-3.5084887838988417,0.2994012976402313
2097689691257470208,279.78390239790804,38.54029631385169,13.951425,3.0992221603707897,-3.469615705108506,0.7335203590501282
2097689721317485312,279.76129988396735,38.535494959315564,20.169775,-44.48819141231348,-18.757659721580893,7.444067573946354
2097689721317549952,279.759640398541,38.5428913070632,20.684134,-0.795553217693853,-3.9622956125161197,-0.2071074826144007
2097689725617203072,279.75882392872234,38.5385305222904,15.709565,8.154879838437655,0.9924412801521612,0.5380318686771913
2097689755677211648,279.7778175940492,38.561662975017406,18.618364,-2.7704473279021813,-6.613457543192146,0.3396115597407426
